title,quality,style,r18,play,composition,girl,girlAction,male,bgBase,bgTop,bgBottom,girlTop_c,girlBottom_c,girlUnder_c,girlAction_c,clothesStatus,上下フラグ,キャラヘッダフラグ,縦横比,clothesFlg,seed_id
"パイズリ","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,","extreme close-up,portrait,head shot,face only,cropped face,upper body,focus on face,from front","focus on girl,girl focus,main subject girl,sitting,nipples","","penis,out of frame,cropped man's thigh,cropped man's legs,completely nude man,pov crotch,pov legs,stand up","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","upward gaze,tears,sad,nipples,paizuri,grabbing own breast,","open clothes,pull up bra,","","1","3","16","38"
"パイズリ","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,","extreme close-up,portrait,head shot,face only,cropped face,upper body,focus on face,from front","focus on girl,girl focus,main subject girl,sitting,nipples","","penis,out of frame,cropped man's thigh,cropped man's legs,completely nude man,pov crotch,pov legs,stand up,cum shot","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","upward gaze,facial,bukkake,surprised,tears,sad,nipples,paizuri,grabbing own breast,","open clothes,pull up bra,","","1","3","16","39"
"またがった状態でのパイズリ","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,straddling paizuri","from above,girl focus,face focus,","focus on girl,girl focus,main subject girl,cropped torso,nipples","looking at viewer,lying on back on the floor,rising arm,","penis,out of frame,completely nude man,pov crotch,pov,grabbing breast","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,","","","upward gaze,facial,bukkake,struggling,screaming,facing away,averting eyes,surprised,tears,sad,nipples,paizuri,","open clothes,pull up bra,","","1","3","14","40"
"またがった状態でのパイズリ(顔射)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,straddling paizuri","from above,girl focus,face focus,","focus on girl,girl focus,main subject girl,cropped torso,nipples","looking at viewer,lying on back on the floor,rising arm,","penis,out of frame,completely nude man,pov crotch,pov,cum shot,grabbing breast","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,","","","upward gaze,facial,bukkake,struggling,screaming,facing away,averting eyes,surprised,tears,sad,nipples,paizuri,","open clothes,pull up bra,","","1","3","14","41"
"またがった状態でのパイズリ","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,straddling paizuri","from side,girl focus,face focus,","focus on girl,girl focus,main subject girl,cropped torso,nipples","looking at viewer,lying on back on the floor,rising arm,","penis,out of frame,completely nude man,cum shot,grabbing breast","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,","","","upward gaze,facial,bukkake,struggling,facing away,closing eyes,surprised,tears,sad,nipples,paizuri,","open clothes,pull up bra,","1","1","3","14","42"
"またがった状態でのパイズリ","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,","extreme close-up,portrait,head shot,face only,cropped face,upper body,focus on face,from front","focus on girl,girl focus,main subject girl,cropped torso,nipples","looking at viewer,lying on back on the ,rising arm,","","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,","","","upward gaze,facial,bukkake,struggling,facing away,closing eyes,surprised,tears,sad,nipples,paizuri,","open clothes,pull up bra,","","1","3","14","43"
"立バック","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","girl,solo","dutch-angle,from behind,","focus on girl,girl focus,main subject girl,nipples,leaning forward,","against  bath edge,looking back,facing back,crying,terror,sad,tear,embarrassed,heavy breath,","","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","","","open clothes,pull up bra,","","1","3","15","67"
"立バック","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,sex from behind","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,from side,side view,side shot,","focus on girl,girl focus,main subject girl,nipples","leaning forward,","completely nude man,simple man,no face,no detail man,no hair,penetrating,standing,grabbing waist,","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","","against  bath edge,looking ahead,facing ahead,dripping semen,forsed orgasm,squirting,penetrated,crying,terror,sad,tear,embarrassed,heavy breath,","open clothes,pull up bra,","1","1","3","15","68"
"立バック","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,sex from behind","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,from side,side view,side shot,","focus on girl,girl focus,main subject girl,nipples","leaning forward,","completely nude man,simple man,no face,no detail man,no hair,penetrating,standing,grabbing waist,","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","","against  bath edge,looking back,facing back,dripping semen,forsed orgasm,squirting,penetrated,crying,terror,sad,tear,embarrassed,heavy breath,","open clothes,pull up bra,","1","1","3","15","69"
"立バック","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,sex from behind","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,from behind,","focus on girl,girl focus,main subject girl,nipples","","completely nude man,simple man,no face,no detail man,no hair,penetrating,standing,grabbing waist,","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","","against  bath edge,looking back,facing back,dripping semen,forsed orgasm,squirting,penetrated,crying,terror,sad,tear,embarrassed,heavy breath,","open clothes,pull up bra,","1","1","3","15","70"
"立バック(足上げ)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,sex from behind","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,from behind,","focus on girl,girl focus,main subject girl,nipples","leaning forward,","completely nude man,simple man,no face,no detail man,no hair,penetrating,standing,grabbing leg,","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","","against  bath edge,leg up,looking back,facing ahead,dripping semen,forsed orgasm,squirting,penetrated,crying,terror,sad,tear,embarrassed,heavy breath,","open clothes,pull up bra,","1","1","3","15","71"
"立バック(腕掴み)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,sex from behind","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,dutch-angle,from front,straight-on,","focus on girl,girl focus,main subject girl,nipples","leaning forward,","completely nude man,simple man,no face,no detail man,no hair,penetrating,standing,grabbing wrist,","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","","looking back,facing ahead,dripping semen,forsed orgasm,squirting,penetrated,crying,terror,sad,tear,embarrassed,heavy breath,","open clothes,pull up bra,","1","1","3","15","72"
"立バック","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,sex from behind","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,dutch-angle,from front,straight-on,","focus on girl,girl focus,main subject girl,nipples","leaning forward,","completely nude man,simple man,no face,no detail man,no hair,penetrating,standing,grabbing wrist,","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","","looking at viewer,facing viewer,dripping semen,forsed orgasm,squirting,penetrated,crying,terror,sad,tear,embarrassed,heavy breath,","open clothes,pull up bra,","1","1","3","15","73"
"立バック(腕掴み横)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,sex from behind","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,dutch-angle,from side,side vediw,side shot,","focus on girl,girl focus,main subject girl,nipples","leaning forward,","completely nude man,simple man,no face,no detail man,no hair,penetrating,standing,grabbing wrist,","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","","looking ahead,facing ahead,dripping semen,forsed orgasm,squirting,penetrated,crying,terror,sad,tear,embarrassed,heavy breath,","open clothes,pull up bra,","1","1","3","15","74"
"立バック","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,sex from behind","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,dutch-angle,from front,straight-on,","focus on girl,girl focus,main subject girl,nipples","sex from behind,","completely nude man,simple man,no face,no detail man,no hair,penetrating,standing,grabbing breasts,","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","","looking at viewer,facing viewer,dripping semen,forsed orgasm,squirting,penetrated,crying,terror,sad,tear,embarrassed,heavy breath,","open clothes,pull up bra,","1","1","3","15","75"
"立バック","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,sex from behind","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,dutch-angle,from front,straight-on,","focus on girl,girl focus,main subject girl,nipples","sex from behind,","completely nude man,simple man,no face,no detail man,no hair,penetrating,standing,grabbing breasts,","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","","looking back,facing ahead,leaning forward,dripping semen,forsed orgasm,squirting,penetrated,crying,terror,sad,tear,embarrassed,heavy breath,","open clothes,pull up bra,","1","1","3","15","76"
"立バック","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,sex from behind","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,dutch-angle,from front,straight-on,","focus on girl,girl focus,main subject girl,nipples","","completely nude man,simple man,no face,no detail man,no hair,penetrating,standing,hugging from behind","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","","looking back,facing ahead,leaning forward,dripping semen,forsed orgasm,squirting,penetrated,crying,terror,sad,tear,embarrassed,heavy breath,","open clothes,pull up bra,","1","1","3","15","77"
"立バック","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,sex from behind","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,dutch-angle,from front,straight-on,","focus on girl,girl focus,main subject girl,nipples","","completely nude man,simple man,no face,no detail man,no hair,penetrating,standing,hugging from behind","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","","looking at viewer,facing viewer,dripping semen,forsed orgasm,squirting,penetrated,crying,terror,sad,tear,embarrassed,heavy breath,","open clothes,pull up bra,","1","1","3","15","78"
"立バック(胸部フォーカス)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,sex from behind","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,dutch-angle,upper body,torso focus,cropped head,head out of frame,neck down,from shoulders to waist,body focus,from front","focus on girl,girl focus,main subject girl,nipples","","completely nude man,standing,hugging from behind","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","","facing viewer,struggling,","open clothes,pull up bra,","3","1","3","15","79"
"バック","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,sex from behind","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,from front","focus on girl,girl focus,main subject girl,nipples","The chin is touching the floor,The body is facing the floor,top-down bottom-up.,the head put on the floor,sex from behind,","completely nude man,simple man,no face,no detail man,no hair,sex from behind,grabbing ass,","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","Squinting,nipples,breasts,The chin is touching the floor,The body is facing the floor,top-down bottom-up.,the head put on the floor,ground grab,looking at viewer,facing down,character focus,crying,tear,sad,heavy breath,screaming,","open clothes,pull up bra,","2","1","1","16","80"
"バック","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,sex from behind","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,from side,side shot,side view","focus on girl,girl focus,main subject girl,nipples","The chin is touching the floor,The body is facing the floor,top-down bottom-up.,the head put on the floor,sex from behind,","completely nude man,simple man,no face,no detail man,no hair,sex from behind,grabbing ass,","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","Squinting,nipples,breasts,The chin is touching the floor,The body is facing the floor,looking ahead,facing down,character focus,top-down bottom-up.,the head put on the floor,crying,tear,sad,heavy breath,screaming,","open clothes,pull up bra,","2","1","1","16","81"
"バック","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,sex from behind","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,from above,dutch-angle","focus on girl,girl focus,main subject girl","The chin is touching the floor,The body is facing the floor,top-down bottom-up.,the head put on the floor,sex from behind,","completely nude man,pov,sex from behind,grabbing ass,","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","Squinting,The chin is touching the floor,The body is facing the floor,looking ahead,facing down,character focus,top-down bottom-up.,the head put on the floor,crying,tear,sad,heavy breath,screaming,","open clothes,pull up bra,","","1","3","16","82"
"バック","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,doggystyle,","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,from side,character focus,","focus on girl,girl focus,main subject girl,nipples","leaning forward,all fours,","completely nude man,simple man,no face,no detail man,no hair,sex from behind,grabbing waist,","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","screaming,nipples,Squinting,looking down,facing below,crying,tear,sad,heavy breath,","open clothes,pull up bra,","","1","1","16","83"
"バック","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,doggystyle,","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,straight-on,upper body shot,face focus,dutch-angle","focus on girl,girl focus,main subject girl,nipples","all fours,","completely nude man,simple man,no face,no detail man,no hair,sex from behind,grabbing waist,","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","screaming,nipples,Squinting,looking down,facing below,crying,tear,sad,heavy breath,","open clothes,pull up bra,","1","1","1","16","84"
"寝バック","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,prone bone,","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,straight-on,upper body shot,cropped torso,face focus","focus on girl,girl focus,main subject girl,nipples","","completely nude man,simple man,no face,no detail man,no hair,sex from behind,grabbing shoulder","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","breast press,Squinting,looking ahead,facing down,crying,tear,sad,heavy breath,screaming,","open clothes,pull up bra,","1","1","1","16","85"
"寝バック","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,prone bone,","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,straight-on,extreme close-up,portrait,head shot,face only,cropped face,upper body,focus on face,from front,","focus on girl,girl focus,main subject girl,nipples","","completely nude man,simple man,no face,no detail man,no hair,sex from behind,grabbing shoulder","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","breast press,Squinting,looking ahead,facing down,crying,tear,sad,heavy breath,screaming,","open clothes,pull up bra,","3","1","1","16","86"
"寝バック","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,prone bone,","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,straight-on,upper body shot,cropped torso,face focus","focus on girl,girl focus,main subject girl,nipples","","completely nude man,simple man,no face,no detail man,no hair,sex from behind,grabbing shoulder","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","breast press,Squinting,looking ahead,facing down,the head put on the floor,the chin put on the floor,crying,tear,sad,heavy breath","open clothes,pull up bra,","2","1","1","16","87"
"寝バック","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,prone bone,","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,side shot,side view,cropped torso,","focus on girl,girl focus,main subject girl,nipples","","completely nude man,simple man,no face,no detail man,no hair,sex from behind,grabbing shoulder","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","smooth stone bath edges,rising warm steam,surrounding autumn foliage,red and orange maple leaves,soft moonlight illuminating the scene","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","breast press,Squinting,looking ahead,facing down,the head put on the floor,screaming,crying,tear,sad,heavy breath,","open clothes,pull up bra,","2","1","1","16","88"
"正常位","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,missionary","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,dutch-angle,from above,","focus on girl,girl focus,main subject girl,nipples,cowboy shot","m legs,(looking at viewer | looking away),(open eyes | closing eyes),the head on the floor,lying on back on the floor,","completely nude man,simple man,no face,no detail man,no hair,povpenis,grabbing thigh,imminent penetration,","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","m legs,the head on the floor,lying on back on the floor,tears,blush,screaming,Throw up one's hands,","open clothes,pull up bra,","3","1","3","16","89"
"正常位","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,missionary","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,dutch-angle,from side,side shot,side view","focus on girl,girl focus,main subject girl,nipples,cowboy shot","m legs,(looking at viewer | looking away),(open eyes | closing eyes),the head on the floor,lying on back on the floor,","completely nude man,simple man,no face,no detail man,no hair,povpenis,grabbing thigh,imminent penetration,","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","m legs,the head on the floor,lying on back on the floor,tears,blush,screaming,Throw up one's hands,","open clothes,pull up bra,","3","1","3","16","90"
"正常位","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,missionary","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,dutch-angle,from above,","focus on girl,girl focus,main subject girl,nipples,cowboy shot","m legs,(looking at viewer | looking away),(open eyes | closing eyes),the head on the floor,lying on back on the floor,","completely nude man,simple man,no face,no detail man,no hair,povpenis,grabbing thigh,penetration,","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","m legs,the head on the floor,lying on back on the floor,tears,blush,screaming,Throw up one's hands,","open clothes,pull up bra,","","1","3","16","91"
"正常位","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,missionary","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,dutch-angle,from side,side shot,side view","focus on girl,girl focus,main subject girl,nipples,cowboy shot","m legs,(looking at viewer | looking away),(open eyes | closing eyes),the head on the floor,lying on back on the floor,","completely nude man,simple man,no face,no detail man,no hair,povpenis,grabbing thigh,penetration,","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","m legs,the head on the floor,lying on back on the floor,tears,blush,screaming,Throw up one's hands,","open clothes,pull up bra,","","1","3","16","92"
"正常位(目隠し)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,missionary","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,dutch-angle,from above,","focus on girl,girl focus,main subject girl,nipples,cowboy shot","m legs,(looking at viewer | looking away),(open eyes | closing eyes),the head on the floor,lying on back on the floor,","completely nude man,simple man,no face,no detail man,no hair,povpenis,grabbing thigh,penetration,","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","m legs,the head on the floor,lying on back on the floor,tears,blush,screaming,covering own eyes,","open clothes,pull up bra,","","1","3","16","93"
"正常位(目隠し)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,missionary","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,dutch-angle,from side,side shot,side view","focus on girl,girl focus,main subject girl,nipples,cowboy shot","m legs,(looking at viewer | looking away),(open eyes | closing eyes),the head on the floor,lying on back on the floor,","completely nude man,simple man,no face,no detail man,no hair,povpenis,grabbing thigh,penetration,","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","m legs,the head on the floor,lying on back on the floor,tears,blush,screaming,covering own eyes,","open clothes,pull up bra,","","1","3","16","94"
"正常位(口抑え)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,missionary","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,dutch-angle,from above,","focus on girl,girl focus,main subject girl,nipples,cowboy shot","m legs,(looking at viewer | looking away),(open eyes | closing eyes),the head on the floor,lying on back on the floor,","completely nude man,simple man,no face,no detail man,no hair,povpenis,grabbing thigh,penetration,","outdoor,onsen,natural hot spring pool,surrounding autumn foliage,","","hot spring poolside","no accessory,less accessory,white bath towel wrapped around body,secure towel fit,wet body,,",",","2","m legs,the head on the floor,lying on back on the floor,tears,blush,screaming,covering own mouth,","open clothes,pull up bra,","","1","3","16","95"
